id,author_id,created_at,tweet_type
991708695242342402,929420084682067969,2018-05-02 15:59:12,retweet
991698032214396928,248829087,2018-05-02 15:16:50,tweet
991521489731182592,1494034783,2018-05-02 03:35:19,tweet
991709156645236736,2385672272,2018-05-02 16:01:02,retweet
991709328611725312,761337419392290816,2018-05-02 16:01:43,retweet
991710188418813954,849368218326138880,2018-05-02 16:05:08,retweet
991711677384142853,1017662618,2018-05-02 16:11:03,retweet
991707064283156480,954124423,2018-05-02 15:52:43,tweet
991712457528836097,597769317,2018-05-02 16:14:09,retweet
991683366671052801,812656050960732161,2018-05-02 14:18:33,tweet
991712671446847494,828627471608184832,2018-05-02 16:15:00,tweet
991150407463374848,2252893931,2018-05-01 03:00:46,tweet
991713061542211584,825682538416971778,2018-05-02 16:16:33,retweet
968061890344693760,833263613276200962,2018-02-26 09:55:15,tweet
991713594202099713,982669803444940800,2018-05-02 16:18:40,retweet
991712260560244736,232108392,2018-05-02 16:13:22,tweet
991714017826754560,129314386,2018-05-02 16:20:21,retweet
991472697313054722,3709329729,2018-05-02 00:21:26,tweet
991714164619071488,4866566489,2018-05-02 16:20:56,retweet
990386281288028160,18118505,2018-04-29 00:24:24,tweet
991714667960643584,932250638439854080,2018-05-02 16:22:56,retweet
991716295333830658,831869357240221697,2018-05-02 16:29:24,retweet
991570087474745344,4764985268,2018-05-02 06:48:25,tweet
991716442113527808,828288871075086336,2018-05-02 16:29:59,retweet
991644298209906688,813914393788481540,2018-05-02 11:43:19,tweet
982702283459788800,869193235918454786,2018-04-07 19:30:56,tweet
991720997140099072,426409144,2018-05-02 16:48:05,retweet
991721349449158656,782992706616393729,2018-05-02 16:49:29,tweet
991721378817732609,852788402889961472,2018-05-02 16:49:36,retweet
991652159614865409,798987580427505665,2018-05-02 12:14:33,tweet
991352772527296512,66732993,2018-05-01 16:24:54,tweet
991722234455654400,3379584303,2018-05-02 16:53:00,retweet
991707038072717313,103105127,2018-05-02 15:52:37,tweet
991722930718564352,227778796,2018-05-02 16:55:46,retweet
991723996054937601,365854454,2018-05-02 17:00:00,tweet
991724352595996672,213555363,2018-05-02 17:01:25,tweet
991724457445265408,924171577,2018-05-02 17:01:50,retweet
991724507772710915,2959431927,2018-05-02 17:02:02,retweet
991725808006893569,937391743678517249,2018-05-02 17:07:12,retweet
991726030296580096,905403389466509313,2018-05-02 17:08:05,retweet
991726575560388610,2243345659,2018-05-02 17:10:15,retweet
991726630103060483,987748224437030917,2018-05-02 17:10:28,retweet
991727229876006915,954229325892608000,2018-05-02 17:12:51,retweet
991693417624334342,49946953,2018-05-02 14:58:30,tweet
991728043566780418,982701088372592642,2018-05-02 17:16:05,retweet
991358988536119296,478170193,2018-05-01 16:49:36,tweet
991728060369121280,314024921,2018-05-02 17:16:09,retweet
991728303613661184,26900055,2018-05-02 17:17:07,retweet
991729071162822656,1398840546,2018-05-02 17:20:10,retweet
991729150879830016,948731155033067521,2018-05-02 17:20:29,retweet
991730279135039489,837041296544002052,2018-05-02 17:24:58,retweet
988146901173329921,3089497123,2018-04-22 20:05:54,tweet
991725587860459520,23074563,2018-05-02 17:06:20,tweet
991731659073642496,2610615528,2018-05-02 17:30:27,retweet
991689003408740352,487834443,2018-05-02 14:40:57,tweet
991731726169853958,2360103751,2018-05-02 17:30:43,retweet
991732669879734272,860893303360954368,2018-05-02 17:34:28,retweet
991732879590854656,175032813,2018-05-02 17:35:18,retweet
991710689717817346,954124423,2018-05-02 16:07:08,tweet
991734129501921280,29547555,2018-05-02 17:40:16,retweet
991734829963100160,261749735,2018-05-02 17:43:03,retweet
991735282943881219,3110915034,2018-05-02 17:44:51,tweet
991735995967180802,886837772123811840,2018-05-02 17:47:41,retweet
991736092452900864,2337543318,2018-05-02 17:48:04,retweet
991736532859056128,829476518,2018-05-02 17:49:49,retweet
991737946326818816,4311982647,2018-05-02 17:55:26,retweet
991738613242228738,728316429121036290,2018-05-02 17:58:05,tweet
991737676507250693,1728451099,2018-05-02 17:54:22,tweet
991740194482278400,987752531009916929,2018-05-02 18:04:22,retweet
991740882322968577,3072592149,2018-05-02 18:07:06,retweet
991739789404721152,849833645611372545,2018-05-02 18:02:46,tweet
991741628942602241,2752052868,2018-05-02 18:10:04,tweet
991742723626622976,915820505336356865,2018-05-02 18:14:25,retweet
991370923524673536,67813133,2018-05-01 17:37:01,tweet
991743516375216128,4126032687,2018-05-02 18:17:34,retweet
991413646625574912,1077181999,2018-05-01 20:26:47,tweet
991744342657323008,951192329070825473,2018-05-02 18:20:51,tweet
991744560735948800,2653220806,2018-05-02 18:21:43,retweet
868018699617406976,4764985268,2017-05-26 08:19:19,tweet
991744665606086656,2542939533,2018-05-02 18:22:08,retweet
991744778856484865,3687318741,2018-05-02 18:22:35,retweet
991710184492978177,897768084714508289,2018-05-02 16:05:07,tweet
991745345100148737,161243650,2018-05-02 18:24:50,tweet
991745441535586304,769134990701502464,2018-05-02 18:25:13,retweet
991649284859879424,248829087,2018-05-02 12:03:08,tweet
991600764006125568,2844388905,2018-05-02 08:50:19,tweet
991745923913953280,757637664,2018-05-02 18:27:08,retweet
991735954561011713,598468186,2018-05-02 17:47:31,tweet
991745965836177408,598468186,2018-05-02 18:27:18,retweet
991746213308346368,738153522277945344,2018-05-02 18:28:17,retweet
991743899788967936,823571457649184768,2018-05-02 18:19:06,tweet
991421192136519685,825682538416971778,2018-05-01 20:56:46,tweet
991410567024869377,2252893931,2018-05-01 20:14:33,tweet
991746246841978881,2228890529,2018-05-02 18:28:25,retweet
991746641127452672,780521650852884480,2018-05-02 18:29:59,retweet
991698547769774080,214544700,2018-05-02 15:18:53,tweet
991663540900687873,287843201,2018-05-02 12:59:47,tweet
991747345778991106,581307829,2018-05-02 18:32:47,retweet
991747475768860674,2344991118,2018-05-02 18:33:18,retweet
991747886823043072,771918082034065410,2018-05-02 18:34:56,retweet
991747353467146243,867947619661881344,2018-05-02 18:32:49,tweet
991748008457875456,738153522277945344,2018-05-02 18:35:25,retweet
991749417760903171,3395666355,2018-05-02 18:41:01,retweet
991749547776004097,51712399,2018-05-02 18:41:32,retweet
737710858709540865,4764985268,2016-05-31 18:22:29,tweet
991749887510401024,438041673,2018-05-02 18:42:53,tweet
991694921806598144,455830743,2018-05-02 15:04:28,tweet
991750579553783808,2296768525,2018-05-02 18:45:38,retweet
991715413179424768,829213809306918912,2018-05-02 16:25:54,tweet
991750608951660545,822423903112929280,2018-05-02 18:45:45,retweet
991750856415563777,317284206,2018-05-02 18:46:44,retweet
991722327904677888,2596413645,2018-05-02 16:53:22,tweet
991751745570295808,981292975,2018-05-02 18:50:16,retweet
991751854630449152,193357080,2018-05-02 18:50:42,retweet
985080449755119617,869193235918454786,2018-04-14 09:00:55,tweet
991752399915233281,2365720046,2018-05-02 18:52:52,retweet
991727699344244736,2596413645,2018-05-02 17:14:43,tweet
991753016477876224,937134500852645888,2018-05-02 18:55:19,retweet
991732007859310592,92460378,2018-05-02 17:31:50,tweet
991753175840509952,2181065932,2018-05-02 18:55:57,retweet
991753184241700865,865653764870381568,2018-05-02 18:55:59,retweet
991739207629594626,2510092890,2018-05-02 18:00:27,tweet
991753523971977218,50258410,2018-05-02 18:57:20,retweet
991753565935812609,3294058472,2018-05-02 18:57:30,tweet
991753813362073600,986830047599144960,2018-05-02 18:58:29,retweet
991753842743304195,963497411229442049,2018-05-02 18:58:36,retweet
987264804187451392,487834443,2018-04-20 09:40:46,tweet
988042668612694019,869193235918454786,2018-04-22 13:11:43,tweet
991754908104888321,751911896,2018-05-02 19:02:50,retweet
991755298154139648,243726128,2018-05-02 19:04:23,tweet
991755344283164672,775894632697892864,2018-05-02 19:04:34,retweet
991755512092987392,67813133,2018-05-02 19:05:14,retweet
991755157447888896,719153440107204608,2018-05-02 19:03:50,tweet
991755549812412417,2927236667,2018-05-02 19:05:23,tweet
991756346730086405,2365742752,2018-05-02 19:08:33,retweet
991241865297997824,108524355,2018-05-01 09:04:11,tweet
991757026203074562,913083595727683584,2018-05-02 19:11:15,retweet
991385657972084737,941680316506411009,2018-05-01 18:35:34,tweet
991758548760702976,870200407,2018-05-02 19:17:18,retweet
991603649540427776,22153676,2018-05-02 09:01:47,tweet
991748634130731009,916205628363862016,2018-05-02 18:37:54,tweet
991760008357531648,870200407,2018-05-02 19:23:06,retweet
991760692054282240,286812557,2018-05-02 19:25:49,retweet
991760801097641984,738153522277945344,2018-05-02 19:26:15,retweet
991669454823141376,25073877,2018-05-02 13:23:17,tweet
991761514137817095,962717507273490432,2018-05-02 19:29:05,tweet
991760544557359104,2574890250,2018-05-02 19:25:14,tweet
991761874843648000,365854454,2018-05-02 19:30:31,tweet
991762071980314624,956610243940831233,2018-05-02 19:31:18,retweet
991745264191987713,833492448240336896,2018-05-02 18:24:31,tweet
991759556983316482,526110917,2018-05-02 19:21:19,tweet
991762835347820550,840649543561682946,2018-05-02 19:34:20,retweet
991431269513756672,302111485,2018-05-01 21:36:49,tweet
991763573541081088,943924685259067392,2018-05-02 19:37:16,retweet
991763619661697024,897619242,2018-05-02 19:37:27,tweet
991765054134669312,3344944154,2018-05-02 19:43:09,retweet
991717019887329280,954124423,2018-05-02 16:32:17,tweet
991765066696482816,2227319840,2018-05-02 19:43:12,retweet
991013394315608064,455830743,2018-04-30 17:56:20,tweet
991765188322910208,828115979758661632,2018-05-02 19:43:41,retweet
991765628745904128,940033190701367296,2018-05-02 19:45:26,retweet
991686117186469889,92460378,2018-05-02 14:29:29,tweet
991766266267492353,90064632,2018-05-02 19:47:58,retweet
847219249106112517,4764985268,2017-03-29 22:49:44,tweet
991766413063933952,819535337886191616,2018-05-02 19:48:33,tweet
991766614390530048,2892418731,2018-05-02 19:49:21,retweet
991767721678393347,954662401412124677,2018-05-02 19:53:45,retweet
991768187267100673,3575833755,2018-05-02 19:55:36,retweet
991768304703426560,978254138470535168,2018-05-02 19:56:04,retweet
991431323716857857,57039681,2018-05-01 21:37:02,tweet
991450765154807808,740683594633355265,2018-05-01 22:54:17,tweet
991726590445826048,702303494053634049,2018-05-02 17:10:19,tweet
991768464070193158,919622839556337664,2018-05-02 19:56:42,retweet
991769072277782529,57734851,2018-05-02 19:59:07,tweet
982999654202859520,980116740972695552,2018-04-08 15:12:35,tweet
991770078885679104,987394916719431680,2018-05-02 20:03:07,retweet
991770695469166592,291273472,2018-05-02 20:05:34,tweet
991771555297296384,828115979758661632,2018-05-02 20:08:59,retweet
990631636868923400,455830743,2018-04-29 16:39:21,tweet
991772138297266176,933527721224916993,2018-05-02 20:11:18,retweet
991772331243720709,397610007,2018-05-02 20:12:04,retweet
991774722005270528,49384107,2018-05-02 20:21:34,retweet
991774986233839616,416188366,2018-05-02 20:22:37,retweet
991776248711000064,1370971824,2018-05-02 20:27:38,retweet
991776328390184960,761709748614037504,2018-05-02 20:27:57,retweet
991776735254413312,900259563907272704,2018-05-02 20:29:34,retweet
991776903026675712,1641619117,2018-05-02 20:30:14,retweet
991778127759183873,754020787141668864,2018-05-02 20:35:06,retweet
991778371016232961,990276638997991424,2018-05-02 20:36:04,retweet
991588605998043136,1142312972,2018-05-02 08:02:01,tweet
991779558025084928,204176679,2018-05-02 20:40:47,retweet
987417286679121925,869193235918454786,2018-04-20 19:46:41,tweet
991747918095880193,4764985268,2018-05-02 18:35:04,tweet
991779914549514240,755180885411033088,2018-05-02 20:42:12,retweet
991780044560388097,595205792,2018-05-02 20:42:43,retweet
991780883404386305,2941410280,2018-05-02 20:46:03,retweet
991780963104493569,4118915187,2018-05-02 20:46:22,retweet
991781499971104768,826104850194653186,2018-05-02 20:48:30,retweet
991781575477129217,4635369677,2018-05-02 20:48:48,retweet
991751532424060929,738153522277945344,2018-05-02 18:49:25,tweet
991781764216639488,830216254208278528,2018-05-02 20:49:33,retweet
991782095562342404,978145274,2018-05-02 20:50:52,retweet
991782754072358913,51712493,2018-05-02 20:53:29,retweet
991732943654703104,954124423,2018-05-02 17:35:33,tweet
991783127386345476,1183512104,2018-05-02 20:54:58,tweet
739904334079643653,4764985268,2016-06-06 19:38:34,tweet
991783337088962562,2605915581,2018-05-02 20:55:48,retweet
991783928502669312,2967680506,2018-05-02 20:58:09,retweet
991783999797374976,851212839691976704,2018-05-02 20:58:26,retweet
991784163375280128,776180524754800641,2018-05-02 20:59:05,retweet
991770495614939137,346612013,2018-05-02 20:04:47,tweet
991784435988213760,924061988564684800,2018-05-02 21:00:10,retweet
991782224331714561,812294692809408512,2018-05-02 20:51:23,tweet
991784515680047104,2898341650,2018-05-02 21:00:29,retweet
991785035773640705,3013136483,2018-05-02 21:02:33,retweet
991785220348227585,2751254297,2018-05-02 21:03:17,tweet
991785744623685632,919622839556337664,2018-05-02 21:05:22,retweet
991785562158895106,26538229,2018-05-02 21:04:39,tweet
991766516315115522,869193235918454786,2018-05-02 19:48:58,tweet
991413256714641410,339233372,2018-05-01 20:25:14,tweet
991786147255812096,3128894447,2018-05-02 21:06:58,retweet
991690248399794176,25073877,2018-05-02 14:45:54,tweet
991786432501960704,745980963411267587,2018-05-02 21:08:06,retweet
991658119699759104,932305909400907776,2018-05-02 12:38:14,tweet
991786952595820550,214544700,2018-05-02 21:10:10,retweet
991664937457070080,311118058,2018-05-02 13:05:19,tweet
991787883706093568,384428299,2018-05-02 21:13:52,retweet
991788034726260736,919622839556337664,2018-05-02 21:14:28,tweet
991788118612164609,364610603,2018-05-02 21:14:48,retweet
991644818173546496,63110096,2018-05-02 11:45:23,tweet
991705006473662464,934091456981209088,2018-05-02 15:44:33,tweet
991789037148045312,1648905578,2018-05-02 21:18:27,retweet
986287511927443457,869193235918454786,2018-04-17 16:57:21,tweet
991789687265267712,97885429,2018-05-02 21:21:02,retweet
991775888290340865,3298302672,2018-05-02 20:26:12,tweet
991790538717351937,2946167092,2018-05-02 21:24:25,retweet
991790685492793344,745320470891880449,2018-05-02 21:25:00,retweet
991791767652515840,864394117,2018-05-02 21:29:18,tweet
991791809578848258,2492460663,2018-05-02 21:29:28,retweet
991792828786397184,997894658,2018-05-02 21:33:31,retweet
991792971422027776,2428742198,2018-05-02 21:34:05,retweet
991792983996620802,978655495580999682,2018-05-02 21:34:08,retweet
989537339516047361,869193235918454786,2018-04-26 16:11:01,tweet
991794540062412800,833070269119991812,2018-05-02 21:40:19,retweet
991370480962691072,311118058,2018-05-01 17:35:16,tweet
991787572337823744,218078497,2018-05-02 21:12:38,tweet
991789265989324800,285994737,2018-05-02 21:19:22,tweet
991794577836331009,979785891060305920,2018-05-02 21:40:28,retweet
991795920000962560,339281879,2018-05-02 21:45:48,retweet
991773192611090433,4764985268,2018-05-02 20:15:30,tweet
991795978721284102,968014402552238080,2018-05-02 21:46:02,retweet
991796305889517568,3089898207,2018-05-02 21:47:20,retweet
991796326860902400,11325152,2018-05-02 21:47:25,tweet
991746850184224768,955730343021219840,2018-05-02 18:30:49,tweet
991796901472296960,4764985268,2018-05-02 21:49:42,retweet
991796880404369409,4764985268,2018-05-02 21:49:37,tweet
991796968568643584,301754043,2018-05-02 21:49:58,tweet
991797551580954624,610341256,2018-05-02 21:52:17,retweet
991685217860640768,926783183584145408,2018-05-02 14:25:55,tweet
991797631255969793,950870829461594112,2018-05-02 21:52:36,retweet
988874737672744962,869193235918454786,2018-04-24 20:18:04,tweet
991797866166345728,908650936167526400,2018-05-02 21:53:32,retweet
991799229298376705,817214594024239104,2018-05-02 21:58:57,retweet
991800437274742790,1569194448,2018-05-02 22:03:45,retweet
712620572249890816,4764985268,2016-03-23 12:42:38,tweet
991797923322134528,4764985268,2018-05-02 21:53:46,tweet
991802857392238594,965277900550410240,2018-05-02 22:13:22,tweet
929124219383840769,954124423,2017-11-10 23:10:50,tweet
991803096446767104,788083245158174720,2018-05-02 22:14:19,retweet
991789368913416192,214544700,2018-05-02 21:19:46,tweet
991803171940036608,2889867227,2018-05-02 22:14:37,retweet
991803524282494981,526110917,2018-05-02 22:16:01,retweet
991802799628476416,962800985180721152,2018-05-02 22:13:08,tweet
991803876612374528,2459717767,2018-05-02 22:17:25,tweet
991804467988312064,1418050602,2018-05-02 22:19:46,retweet
991597941289881600,487834443,2018-05-02 08:39:06,tweet
991804929374408704,1575521048,2018-05-02 22:21:36,retweet
991805000681570304,725064846056640512,2018-05-02 22:21:53,retweet
991804155122536449,2596413645,2018-05-02 22:18:32,tweet
991805134903558144,2386862304,2018-05-02 22:22:25,tweet
991805675931136000,3319254798,2018-05-02 22:24:34,retweet
991806690952728576,878352770985807873,2018-05-02 22:28:36,retweet
991806419862212608,243726128,2018-05-02 22:27:32,tweet
991730160763207680,92460378,2018-05-02 17:24:30,tweet
991808670701932544,983491215860494336,2018-05-02 22:36:28,retweet
991808775525986306,753029601610330117,2018-05-02 22:36:53,retweet
991809169811427328,3197717401,2018-05-02 22:38:27,retweet
989172931182784512,1889899296,2018-04-25 16:02:59,tweet
991809358555172864,2960532245,2018-05-02 22:39:12,retweet
991809715079434242,3226948667,2018-05-02 22:40:37,retweet
991809874437685248,714280902,2018-05-02 22:41:15,retweet
991810717501313025,940163692854960128,2018-05-02 22:44:36,retweet
991634554250199043,487834443,2018-05-02 11:04:36,tweet
991810860103413761,3092806925,2018-05-02 22:45:10,retweet
991669134734823429,224609329,2018-05-02 13:22:00,tweet
991810868504559617,1731656120,2018-05-02 22:45:12,retweet
991595052957929473,282055947,2018-05-02 08:27:38,tweet
991811313084100608,2237851962,2018-05-02 22:46:58,retweet
991811795429052416,2962172531,2018-05-02 22:48:53,retweet
991811975779835904,946127206509527040,2018-05-02 22:49:36,retweet
990917102566600704,869193235918454786,2018-04-30 11:33:42,tweet
991660576567906304,550116886,2018-05-02 12:48:00,tweet
991582107196633090,1142312972,2018-05-02 07:36:11,tweet
991812198099021824,1565753588,2018-05-02 22:50:29,retweet
991479768993402881,22703645,2018-05-02 00:49:32,tweet
991812214876028928,494829052,2018-05-02 22:50:33,retweet
991812533647499264,961669737125117952,2018-05-02 22:51:49,retweet
991249057422114816,723206253296640000,2018-05-01 09:32:46,tweet
991432003332526080,2207137254,2018-05-01 21:39:44,tweet
991812726556110848,4847820765,2018-05-02 22:52:35,retweet
991813791926104064,2200055569,2018-05-02 22:56:49,retweet
991814119073476608,724984265994285056,2018-05-02 22:58:07,retweet
991735673437605888,872403805148553216,2018-05-02 17:46:24,tweet
991816123946545153,605731629,2018-05-02 23:06:05,retweet
991431284571467776,248829087,2018-05-01 21:36:52,tweet
991816669239574528,970812182,2018-05-02 23:08:15,retweet
991818044971286529,2983714610,2018-05-02 23:13:43,retweet
991816833681575936,4764985268,2018-05-02 23:08:54,tweet
991818304993013760,762410408867012608,2018-05-02 23:14:45,retweet
991819261319532545,919622839556337664,2018-05-02 23:18:33,tweet
991819605214720000,885109490512801792,2018-05-02 23:19:55,retweet
991819848505286656,1696233198,2018-05-02 23:20:53,retweet
991750218612985856,1728451099,2018-05-02 18:44:12,tweet
991820586702618624,2722337933,2018-05-02 23:23:49,retweet
991314587461939200,869193235918454786,2018-05-01 13:53:10,tweet
991820980971540482,2597206393,2018-05-02 23:25:23,retweet
991825011701944323,4852463193,2018-05-02 23:41:24,retweet
991742389214765057,869193235918454786,2018-05-02 18:13:05,tweet
991828505557057536,3244598766,2018-05-02 23:55:17,retweet
991617533194227712,487834443,2018-05-02 09:56:57,tweet
991831152167022592,1178028691,2018-05-03 00:05:48,retweet
991831810639302656,3323960308,2018-05-03 00:08:25,retweet
991742425734569985,869193235918454786,2018-05-02 18:13:14,tweet
991834448877576192,2868857680,2018-05-03 00:18:54,retweet
991802695890735104,248829087,2018-05-02 22:12:44,tweet
991834696354091014,1100079385,2018-05-03 00:19:53,retweet
991644924973125633,1480212992,2018-05-02 11:45:48,tweet
991837250664181760,2400684383,2018-05-03 00:30:02,retweet
991299358388781056,956988729402560513,2018-05-01 12:52:39,tweet
991837493946470401,863105632576180228,2018-05-03 00:31:00,retweet
991699853523718147,15738333,2018-05-02 15:24:04,tweet
991840719349297153,92460378,2018-05-03 00:43:49,retweet
991433449704747008,847735496633536512,2018-05-01 21:45:29,tweet
991840983619850240,817578873856659457,2018-05-03 00:44:52,retweet
991841591789678592,931706188588339212,2018-05-03 00:47:17,retweet
991810393034158080,214544700,2018-05-02 22:43:19,tweet
991128687805370370,958807578133389318,2018-05-01 01:34:28,tweet
991842363533242368,959114422349369345,2018-05-03 00:50:21,retweet
991671768862658561,963508481780322304,2018-05-02 13:32:28,tweet
991701817460494336,420629175,2018-05-02 15:31:52,tweet
991842405467934725,914008442364248065,2018-05-03 00:50:31,retweet
991843932215504896,829833949711052805,2018-05-03 00:56:35,retweet
991723805092478976,704391334128394240,2018-05-02 16:59:15,tweet
991844288731516929,919622839556337664,2018-05-03 00:58:00,retweet
991852604115357696,327610738,2018-05-03 01:31:03,tweet
991853151295868930,2177097448,2018-05-03 01:33:13,retweet
991853948184268800,360308302,2018-05-03 01:36:23,retweet
991853539570868224,591505507,2018-05-03 01:34:46,tweet
991853973370847233,2596413645,2018-05-03 01:36:29,retweet
991857081320853504,932891839312654336,2018-05-03 01:48:50,retweet
991858255747002369,98996662,2018-05-03 01:53:30,tweet
991860625512062976,1374607968,2018-05-03 02:02:55,retweet
991863129544966145,874808244379766784,2018-05-03 02:12:52,retweet
991865792919625728,490794413,2018-05-03 02:23:27,retweet
991866417879363591,985274562744119298,2018-05-03 02:25:56,retweet
991783242360672256,801534913254195200,2018-05-02 20:55:26,tweet
991866812135550976,775432673439338497,2018-05-03 02:27:30,retweet
991719202208690177,2596413645,2018-05-02 16:40:57,tweet
991867323840679937,903386195207626752,2018-05-03 02:29:32,retweet
991791572265193473,18118505,2018-05-02 21:28:32,tweet
991868837963251712,818376740053495808,2018-05-03 02:35:33,retweet
991561969470787584,843124666931822592,2018-05-02 06:16:10,tweet
991872356975984641,556246733,2018-05-03 02:49:32,retweet
991872503805968385,754894004328787968,2018-05-03 02:50:07,retweet
990439126540390400,954124423,2018-04-29 03:54:23,tweet
991752334626586624,2596413645,2018-05-02 18:52:37,tweet
991874055685918723,3762456856,2018-05-03 02:56:17,retweet
991876144436625408,1690876802,2018-05-03 03:04:35,retweet
991876530321084416,547524046,2018-05-03 03:06:07,retweet
985349652831768576,869193235918454786,2018-04-15 02:50:38,tweet
991876568090796032,2173508552,2018-05-03 03:06:16,retweet
991875009604812800,897619242,2018-05-03 03:00:05,tweet
991879160153952256,2525078319,2018-05-03 03:16:34,retweet
991724707799076865,92460378,2018-05-02 17:02:50,tweet
991880133224157184,760544961246801921,2018-05-03 03:20:26,retweet
991596953149628417,963106200,2018-05-02 08:35:11,tweet
991884721817780226,241659517,2018-05-03 03:38:40,retweet
991886470829883392,806465743957225474,2018-05-03 03:45:37,tweet
991806155608543233,991369146976931840,2018-05-02 22:26:29,tweet
991843945968644097,326003773,2018-05-03 00:56:38,tweet
991887225804615681,857317944669466624,2018-05-03 03:48:37,retweet
991887951427653632,2879420413,2018-05-03 03:51:30,retweet
991491355573653509,898224650177662977,2018-05-02 01:35:34,tweet
991891348822212609,724984265994285056,2018-05-03 04:05:00,retweet
991892439328636928,1142312972,2018-05-03 04:09:20,retweet
991808952030711808,440336544,2018-05-02 22:37:35,tweet
991894410626400257,580829419,2018-05-03 04:17:10,retweet
991781703248117761,18118505,2018-05-02 20:49:19,tweet
991831850413973504,71026395,2018-05-03 00:08:35,tweet
991844747386937344,31270875,2018-05-03 00:59:50,tweet
991895018800529408,738153522277945344,2018-05-03 04:19:35,retweet
991751495484919808,98996662,2018-05-02 18:49:17,tweet
991895052384432128,855412122469183488,2018-05-03 04:19:43,retweet
991895492782014465,3439451811,2018-05-03 04:21:28,retweet
991692353235836928,972018874014224384,2018-05-02 14:54:16,tweet
991798147339956224,2532821389,2018-05-02 21:54:39,tweet
991896243461910528,2897665331,2018-05-03 04:24:27,tweet
991896298096943104,526110917,2018-05-03 04:24:40,retweet
991896988026359808,2290222724,2018-05-03 04:27:25,tweet
991897589908983808,2290222724,2018-05-03 04:29:48,retweet
991899708061863937,1442695026,2018-05-03 04:38:13,tweet
991905965963440128,944241782501597185,2018-05-03 05:03:05,retweet
991758497443405826,1142312972,2018-05-02 19:17:06,tweet
991735077385199616,92460378,2018-05-02 17:44:02,tweet
991909820528779265,767854763211886593,2018-05-03 05:18:24,retweet
991910386730401797,894945255329497088,2018-05-03 05:20:39,retweet
991773059492253702,723206253296640000,2018-05-02 20:14:58,tweet
991911921883398145,811487629732519936,2018-05-03 05:26:45,retweet
991660402244108289,287843201,2018-05-02 12:47:18,tweet
991704664403046400,954124423,2018-05-02 15:43:11,tweet
991912022542503936,829206914496094209,2018-05-03 05:27:09,retweet
991747130967588865,4764985268,2018-05-02 18:31:56,tweet
991913964484399104,2565653759,2018-05-03 05:34:52,retweet
991790291114917890,869193235918454786,2018-05-02 21:23:26,tweet
991915981948645376,837856498835283970,2018-05-03 05:42:53,retweet
991876091907207168,925605007482851328,2018-05-03 03:04:23,tweet
991916191676620800,1493827735,2018-05-03 05:43:43,tweet
991917898733010944,599782570,2018-05-03 05:50:30,retweet
991314489885839360,869193235918454786,2018-05-01 13:52:46,tweet
991766893638946822,280921458,2018-05-02 19:50:28,tweet
991918221707173888,1137779952,2018-05-03 05:51:47,retweet
991708914029940736,326003773,2018-05-02 16:00:04,tweet
991918636926414848,180131554,2018-05-03 05:53:26,retweet
984469208888045568,2695922588,2018-04-12 16:32:04,tweet
991919370933686274,980747573077135360,2018-05-03 05:56:21,retweet
991902246777405440,1142312972,2018-05-03 04:48:18,tweet
991920180442927105,829611235,2018-05-03 05:59:34,retweet
